Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites
1,2026,9,4,18,37,29,1,0.202392578125,-0.5302734375,1.040283203125,3.8604736328125,-2.49481201171875,-9.04083251953125,546.2584228515625,-7.3427958488464355,110.49260711669922,609.2919921875,2.059999942779541,3,9
59,2026,9,4,18,37,29,1,0.203125,-0.466552734375,0.98828125,3.57818603515625,-2.44903564453125,0.25177001953125,546.2584228515625,-7.3427958488464355,110.49260711669922,609.2919921875,2.059999942779541,3,9
114,2026,9,4,18,37,29,1,0.208740234375,-0.449462890625,1.025146484375,3.85284423828125,3.1585693359375,-0.87738037109375,546.2584228515625,-7.3427958488464355,110.49260711669922,609.2919921875,2.059999942779541,3,9
168,2026,9,4,18,37,29,1,0.203125,-0.44921875,1.0009765625,3.2806396484375,2.17437744140625,-0.5645751953125,546.2584228515625,-7.3427958488464355,110.49260711669922,609.2919921875,2.059999942779541,3,9
219,2026,9,4,18,37,30,1,0.20654296875,-0.448486328125,1.00830078125,4.0130615234375,1.5411376953125,-0.274658203125,546.2584228515625,-7.342795372009277,110.49260711669922,609.8729858398438,2.059999942779541,3,9
273,2026,9,4,18,37,30,1,0.209716796875,-0.451416015625,1.009033203125,3.56292724609375,1.89208984375,-0.3204345703125,546.2584228515625,-7.342795372009277,110.49260711669922,609.8729858398438,2.059999942779541,3,9
327,2026,9,4,18,37,30,1,0.214599609375,-0.467529296875,1.01123046875,3.90625,0.96893310546875,-0.63323974609375,545.8884887695312,-7.342795372009277,110.49260711669922,609.8729858398438,2.059999942779541,3,9
381,2026,9,4,18,37,30,1,0.20849609375,-0.464111328125,1.005615234375,4.35638427734375,2.57110595703125,-1.21307373046875,545.8884887695312,-7.342792987823486,110.49259185791016,609.7520141601562,2.059999942779541,3,9
435,2026,9,4,18,37,30,1,0.2080078125,-0.469970703125,1.00439453125,4.35638427734375,1.708984375,-1.9073486328125,545.8884887695312,-7.342792987823486,110.49259185791016,609.7520141601562,2.059999942779541,3,9
490,2026,9,4,18,37,30,1,0.200927734375,-0.455810546875,1.00244140625,3.42559814453125,2.9296875,-1.01470947265625,545.8884887695312,-7.342792987823486,110.49259185791016,609.7520141601562,2.059999942779541,3,9
544,2026,9,4,18,37,30,1,0.216796875,-0.462646484375,1.0078125,4.53948974609375,0.4730224609375,-0.26702880859375,545.8884887695312,-7.342792987823486,110.49259185791016,609.7520141601562,2.059999942779541,3,9
598,2026,9,4,18,37,30,1,0.2099609375,-0.456787109375,1.013916015625,3.95965576171875,1.4495849609375,0.03814697265625,545.8884887695312,-7.342790603637695,110.49259185791016,609.6170043945312,2.059999942779541,3,9
652,2026,9,4,18,37,30,1,0.205078125,-0.44091796875,0.999755859375,1.556396484375,3.7689208984375,1.73187255859375,545.8884887695312,-7.342790603637695,110.49259185791016,609.6170043945312,2.059999942779541,3,9
706,2026,9,4,18,37,30,1,0.198486328125,-0.422607421875,0.981689453125,1.251220703125,4.2572021484375,1.82342529296875,545.8884887695312,-7.342790603637695,110.49259185791016,609.6170043945312,2.059999942779541,3,9
760,2026,9,4,18,37,30,1,0.2060546875,-0.4345703125,1.021728515625,3.34930419921875,1.1138916015625,-0.79345703125,545.8884887695312,-7.342790603637695,110.49259185791016,609.6170043945312,2.059999942779541,3,9
814,2026,9,4,18,37,30,1,0.208251953125,-0.4521484375,1.005615234375,3.5247802734375,2.8533935546875,-0.762939453125,545.8884887695312,-7.3427886962890625,110.49259185791016,609.3569946289062,2.180000066757202,3,8
868,2026,9,4,18,37,30,1,0.20947265625,-0.4609375,1.003662109375,4.73785400390625,0.16021728515625,-0.11444091796875,545.8884887695312,-7.3427886962890625,110.49259185791016,609.3569946289062,2.180000066757202,3,8
922,2026,9,4,18,37,30,1,0.21142578125,-0.453369140625,1.014404296875,3.70025634765625,2.3651123046875,-0.1678466796875,545.8884887695312,-7.3427886962890625,110.49259185791016,609.3569946289062,2.180000066757202,3,8
977,2026,9,4,18,37,30,1,0.206298828125,-0.451416015625,0.998046875,3.7078857421875,2.66265869140625,-0.23651123046875,545.8884887695312,-7.3427886962890625,110.49259185791016,609.5230102539062,2.180000066757202,3,8
1031,2026,9,4,18,37,30,1,0.203857421875,-0.44921875,1.00439453125,3.62396240234375,1.65557861328125,0.03814697265625,545.8884887695312,-7.3427886962890625,110.49259185791016,609.5230102539062,2.180000066757202,3,8
1085,2026,9,4,18,37,30,1,0.213134765625,-0.44921875,1.009765625,3.9825439453125,1.800537109375,0.02288818359375,545.8884887695312,-7.3427886962890625,110.49259185791016,609.5230102539062,2.180000066757202,3,8
1139,2026,9,4,18,37,30,1,0.20947265625,-0.453857421875,1.005859375,4.03594970703125,2.09808349609375,-0.20599365234375,545.8884887695312,-7.3427886962890625,110.49259185791016,609.5230102539062,2.180000066757202,3,8
1193,2026,9,4,18,37,31,1,0.20556640625,-0.45458984375,1.00830078125,4.02069091796875,1.3885498046875,0.0762939453125,545.8884887695312,-7.3427886962890625,110.49259185791016,610.1909790039062,4.420000076293945,3,6
1247,2026,9,4,18,37,31,1,0.20947265625,-0.451416015625,1.006103515625,3.5400390625,2.2735595703125,-0.4730224609375,545.8884887695312,-7.3427886962890625,110.49259185791016,610.1909790039062,4.420000076293945,3,6
1301,2026,9,4,18,37,31,1,0.207275390625,-0.452392578125,1.001953125,4.26483154296875,1.739501953125,-0.40435791015625,546.1870727539062,-7.3427886962890625,110.49259185791016,610.1909790039062,4.420000076293945,3,6
1359,2026,9,4,18,37,31,1,0.21044921875,-0.452392578125,1.01171875,4.15802001953125,1.983642578125,-0.6103515625,546.1870727539062,-7.3427886962890625,110.49259185791016,610.1909790039062,4.420000076293945,3,6
1410,2026,9,4,18,37,31,1,0.20751953125,-0.451904296875,1.00537109375,3.89862060546875,1.28936767578125,0.00762939453125,546.1870727539062,-7.342785835266113,110.49259185791016,610.9439697265625,4.420000076293945,3,6
1466,2026,9,4,18,37,31,1,0.20458984375,-0.447265625,1.0107421875,4.12750244140625,1.85394287109375,-0.1220703125,546.1870727539062,-7.342785835266113,110.49259185791016,610.9439697265625,4.420000076293945,3,6
1520,2026,9,4,18,37,31,1,0.207275390625,-0.455078125,1.007568359375,4.09698486328125,1.3275146484375,-0.823974609375,546.1870727539062,-7.342785835266113,110.49259185791016,610.9439697265625,4.420000076293945,3,6
1574,2026,9,4,18,37,31,1,0.208984375,-0.452880859375,1.00244140625,3.814697265625,1.8310546875,-0.4425048828125,546.1870727539062,-7.342780590057373,110.49259185791016,611.5040283203125,4.420000076293945,3,6
1628,2026,9,4,18,37,31,1,0.208984375,-0.452880859375,1.00244140625,3.8299560546875,1.83868408203125,-0.41961669921875,546.1870727539062,-7.342780590057373,110.49259185791016,611.5040283203125,4.420000076293945,3,6
1682,2026,9,4,18,37,31,1,0.209228515625,-0.448974609375,1.004638671875,4.0130615234375,1.953125,0.0,546.1870727539062,-7.342780590057373,110.49259185791016,611.5040283203125,4.420000076293945,3,6
1736,2026,9,4,18,37,31,1,0.207763671875,-0.453857421875,1.005859375,4.0435791015625,1.5411376953125,-0.37384033203125,546.1870727539062,-7.342780590057373,110.49259185791016,611.5040283203125,4.420000076293945,3,6
1790,2026,9,4,18,37,31,1,0.209716796875,-0.446044921875,0.99560546875,2.25067138671875,3.2196044921875,-0.3662109375,546.1870727539062,-7.342775821685791,110.49258422851562,611.9000244140625,4.150000095367432,3,7
