Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites,SpeedLeft,SpeedRight,Vbus,Iq,RPM_TIM2CH1,RPM_TIM5CH2,Temp1,Temp2
1683,2026,9,10,6,33,48,1,0.253662109375,-0.89208984375,0.46826171875,3.86810302734375,2.06756591796875,-0.4730224609375,570.5118408203125,-7.314087867736816,110.51304626464844,-0.5950000286102295,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
1733,2026,9,10,6,33,48,1,0.25048828125,-0.887451171875,0.457763671875,4.66156005859375,0.83160400390625,0.9613037109375,570.5118408203125,-7.314087390899658,110.51304626464844,-0.5730000138282776,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
1783,2026,9,10,6,33,48,1,0.25146484375,-0.89599609375,0.46630859375,3.4942626953125,2.17437744140625,1.09100341796875,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5730000138282776,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
1833,2026,9,10,6,33,48,1,0.252197265625,-0.87744140625,0.47216796875,2.75421142578125,2.28118896484375,-1.59454345703125,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5730000138282776,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
1883,2026,9,10,6,33,48,1,0.24951171875,-0.90625,0.47119140625,3.4637451171875,2.06756591796875,-0.45013427734375,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5730000138282776,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
1933,2026,9,10,6,33,49,1,0.26025390625,-0.876953125,0.475830078125,5.27191162109375,0.457763671875,1.76239013671875,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5580000281333923,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
1983,2026,9,10,6,33,49,1,0.2509765625,-0.8896484375,0.469482421875,3.3416748046875,1.96075439453125,-1.33514404296875,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5580000281333923,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2033,2026,9,10,6,33,49,1,0.24951171875,-0.892333984375,0.463623046875,4.2724609375,1.33514404296875,0.3509521484375,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5580000281333923,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2083,2026,9,10,6,33,49,1,0.256591796875,-0.886474609375,0.464599609375,3.48663330078125,1.33514404296875,-0.579833984375,570.6360473632812,-7.314087390899658,110.51304626464844,-0.5580000281333923,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2133,2026,9,10,6,33,49,1,0.2548828125,-0.885498046875,0.46533203125,3.265380859375,2.0599365234375,-1.0223388671875,570.6360473632812,-7.314087390899658,110.51304626464844,-0.6819999814033508,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2183,2026,9,10,6,33,49,1,0.2548828125,-0.887939453125,0.456787109375,3.692626953125,1.556396484375,0.28228759765625,570.6360473632812,-7.314087390899658,110.51304626464844,-0.6819999814033508,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2233,2026,9,10,6,33,49,1,0.256591796875,-0.885986328125,0.46240234375,2.78472900390625,2.2125244140625,-0.52642822265625,570.6360473632812,-7.314087390899658,110.51304626464844,-0.6819999814033508,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2283,2026,9,10,6,33,49,1,0.24853515625,-0.89501953125,0.46484375,3.692626953125,1.64031982421875,-0.244140625,570.6360473632812,-7.314087390899658,110.51304626464844,-0.6819999814033508,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2333,2026,9,10,6,33,49,1,0.248291015625,-0.89404296875,0.4638671875,4.39453125,1.27410888671875,0.60272216796875,570.6360473632812,-7.314087390899658,110.51304626464844,-0.8809999823570251,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2383,2026,9,10,6,33,49,1,0.253662109375,-0.884765625,0.47314453125,3.12042236328125,2.05230712890625,-0.69427490234375,570.6360473632812,-7.314087390899658,110.51304626464844,-0.8809999823570251,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2433,2026,9,10,6,33,49,1,0.252685546875,-0.890380859375,0.4658203125,3.753662109375,1.4190673828125,0.09918212890625,570.6360473632812,-7.314087390899658,110.51304626464844,-0.8809999823570251,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2483,2026,9,10,6,33,49,1,0.2509765625,-0.896484375,0.46240234375,4.1961669921875,1.6326904296875,-0.41961669921875,570.6360473632812,-7.314087390899658,110.51304626464844,-0.8809999823570251,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2533,2026,9,10,6,33,49,1,0.2587890625,-0.8779296875,0.46923828125,4.425048828125,1.1138916015625,0.4425048828125,570.6360473632812,-7.314086437225342,110.51304626464844,-0.8410000205039978,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2583,2026,9,10,6,33,49,1,0.2509765625,-0.89599609375,0.468994140625,3.5858154296875,2.12860107421875,-0.78582763671875,570.6360473632812,-7.314086437225342,110.51304626464844,-0.8410000205039978,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2633,2026,9,10,6,33,49,1,0.256591796875,-0.888427734375,0.464111328125,3.89862060546875,1.617431640625,0.4119873046875,570.6360473632812,-7.314086437225342,110.51304626464844,-0.8410000205039978,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2683,2026,9,10,6,33,49,1,0.251953125,-0.8916015625,0.469482421875,2.98309326171875,2.3193359375,-0.885009765625,570.6360473632812,-7.314086437225342,110.51304626464844,-0.8410000205039978,5.480000019073486,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2733,2026,9,10,6,33,49,1,0.251953125,-0.89208984375,0.46044921875,3.63922119140625,1.48773193359375,0.23651123046875,570.102294921875,-7.314086437225342,110.51304626464844,-0.8289999961853027,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.625,30.8125
2789,2026,9,10,6,33,49,1,0.25341796875,-0.888671875,0.46142578125,3.63922119140625,1.93023681640625,-0.40435791015625,570.102294921875,-7.314086437225342,110.51304626464844,-0.8289999961853027,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
2839,2026,9,10,6,33,49,1,0.250244140625,-0.894287109375,0.466796875,3.92913818359375,1.68609619140625,0.579833984375,570.102294921875,-7.314086437225342,110.51304626464844,-0.8289999961853027,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
2889,2026,9,10,6,33,49,1,0.250732421875,-0.885986328125,0.46533203125,3.30352783203125,1.77764892578125,-0.0762939453125,570.102294921875,-7.314086437225342,110.51304626464844,-0.8289999961853027,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
2939,2026,9,10,6,33,50,1,0.252685546875,-0.892333984375,0.4716796875,3.23486328125,1.7547607421875,-0.48828125,570.102294921875,-7.314087390899658,110.51304626464844,-0.546999990940094,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
2989,2026,9,10,6,33,50,1,0.251220703125,-0.888916015625,0.46826171875,3.77655029296875,1.373291015625,-0.25177001953125,570.102294921875,-7.314087390899658,110.51304626464844,-0.546999990940094,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3039,2026,9,10,6,33,50,1,0.250244140625,-0.888916015625,0.467529296875,3.509521484375,1.708984375,-1.129150390625,570.102294921875,-7.314087390899658,110.51304626464844,-0.546999990940094,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3089,2026,9,10,6,33,50,1,0.257568359375,-0.891845703125,0.465087890625,3.8299560546875,1.434326171875,0.31280517578125,570.102294921875,-7.314087390899658,110.51304626464844,-0.546999990940094,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3139,2026,9,10,6,33,50,1,0.25244140625,-0.8935546875,0.461181640625,3.2501220703125,2.22015380859375,-1.800537109375,570.102294921875,-7.314086437225342,110.51304626464844,-0.4350000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3189,2026,9,10,6,33,50,1,0.257568359375,-0.883056640625,0.46484375,4.7760009765625,1.04522705078125,0.701904296875,570.102294921875,-7.314086437225342,110.51304626464844,-0.4350000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3239,2026,9,10,6,33,50,1,0.254150390625,-0.886962890625,0.458251953125,3.0670166015625,2.13623046875,-0.52642822265625,570.102294921875,-7.314086437225342,110.51304626464844,-0.4350000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3289,2026,9,10,6,33,50,1,0.25,-0.896240234375,0.46337890625,3.65447998046875,1.48773193359375,-0.1678466796875,570.102294921875,-7.314086437225342,110.51304626464844,-0.4350000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3339,2026,9,10,6,33,50,1,0.255126953125,-0.885498046875,0.458251953125,3.79180908203125,1.617431640625,0.29754638671875,570.102294921875,-7.314086437225342,110.51304626464844,-0.49000000953674316,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3389,2026,9,10,6,33,50,1,0.25341796875,-0.887939453125,0.466796875,3.74603271484375,1.89208984375,-0.6256103515625,570.102294921875,-7.314086437225342,110.51304626464844,-0.49000000953674316,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3439,2026,9,10,6,33,50,1,0.24853515625,-0.891845703125,0.458251953125,3.66973876953125,1.91497802734375,-0.3814697265625,570.102294921875,-7.314086437225342,110.51304626464844,-0.49000000953674316,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3489,2026,9,10,6,33,50,1,0.25390625,-0.885009765625,0.4609375,4.1656494140625,1.4495849609375,-0.30517578125,570.102294921875,-7.314086437225342,110.51304626464844,-0.49000000953674316,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3539,2026,9,10,6,33,50,1,0.25634765625,-0.8935546875,0.466064453125,3.53240966796875,1.86920166015625,-0.52642822265625,570.102294921875,-7.314086437225342,110.51304626464844,-0.27399998903274536,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3589,2026,9,10,6,33,50,1,0.255615234375,-0.883056640625,0.4638671875,3.7994384765625,1.3885498046875,-0.3204345703125,570.102294921875,-7.314086437225342,110.51304626464844,-0.27399998903274536,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3639,2026,9,10,6,33,50,1,0.25732421875,-0.886474609375,0.461181640625,4.1351318359375,1.4801025390625,-0.60272216796875,570.102294921875,-7.314086437225342,110.51304626464844,-0.27399998903274536,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3689,2026,9,10,6,33,50,1,0.254150390625,-0.890380859375,0.457763671875,4.0435791015625,2.11334228515625,0.1983642578125,570.1736450195312,-7.314086437225342,110.51304626464844,-0.27399998903274536,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3739,2026,9,10,6,33,50,1,0.2568359375,-0.880615234375,0.46435546875,5.63812255859375,0.99945068359375,0.12969970703125,570.1736450195312,-7.314086437225342,110.51304626464844,-0.6110000014305115,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3789,2026,9,10,6,33,50,1,0.2333984375,-0.926025390625,0.456787109375,14.8162841796875,-9.124755859375,1.44195556640625,570.1736450195312,-7.314086437225342,110.51304626464844,-0.6110000014305115,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3839,2026,9,10,6,33,50,1,0.251220703125,-0.878662109375,0.490478515625,5.096435546875,3.5552978515625,6.35528564453125,570.1736450195312,-7.314086437225342,110.51304626464844,-0.6110000014305115,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3889,2026,9,10,6,33,50,1,0.206298828125,-0.886962890625,0.47021484375,7.53021240234375,1.9683837890625,-8.1939697265625,570.1736450195312,-7.314086437225342,110.51304626464844,-0.6110000014305115,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3939,2026,9,10,6,33,51,1,0.245361328125,-0.90283203125,0.48876953125,7.86590576171875,-3.10516357421875,2.9754638671875,570.1736450195312,-7.314087390899658,110.51304626464844,-0.5600000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
3989,2026,9,10,6,33,51,1,0.268310546875,-0.87939453125,0.3681640625,6.32476806640625,4.1351318359375,-6.1492919921875,570.1736450195312,-7.314087390899658,110.51304626464844,-0.5600000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4039,2026,9,10,6,33,51,1,0.2548828125,-0.8671875,0.403076171875,3.9520263671875,2.5787353515625,-1.373291015625,570.1736450195312,-7.314087390899658,110.51304626464844,-0.5600000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4089,2026,9,10,6,33,51,1,0.25927734375,-0.8935546875,0.4541015625,-1.8157958984375,8.3465576171875,8.76617431640625,570.1736450195312,-7.314087390899658,110.51304626464844,-0.5600000023841858,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4139,2026,9,10,6,33,51,1,0.26025390625,-0.902587890625,0.403564453125,-8.331298828125,9.17816162109375,-16.34979248046875,570.1736450195312,-7.314087390899658,110.51304626464844,-0.3529999852180481,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4352,2026,9,10,6,33,51,1,0.265869140625,-0.8779296875,0.47412109375,3.72314453125,1.312255859375,2.35748291015625,570.1736450195312,-7.314087390899658,110.51304626464844,-0.20100000500679016,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4402,2026,9,10,6,33,51,1,0.257080078125,-0.890380859375,0.45654296875,1.97601318359375,3.2196044921875,-3.27301025390625,570.1736450195312,-7.314087390899658,110.51304626464844,-0.20100000500679016,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4452,2026,9,10,6,33,51,1,0.251708984375,-0.895751953125,0.46142578125,5.36346435546875,0.9307861328125,2.044677734375,570.1736450195312,-7.314087390899658,110.51304626464844,-0.20100000500679016,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4502,2026,9,10,6,33,51,1,0.262939453125,-0.8720703125,0.46533203125,4.58526611328125,0.67901611328125,-0.29754638671875,570.1736450195312,-7.314087390899658,110.51304626464844,-0.20100000500679016,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4552,2026,9,10,6,33,51,1,0.248779296875,-0.893798828125,0.471923828125,1.5106201171875,3.41796875,-1.41143798828125,570.1736450195312,-7.314087390899658,110.51304626464844,-0.38499999046325684,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4602,2026,9,10,6,33,51,1,0.255859375,-0.85791015625,0.466796875,-0.1678466796875,3.30352783203125,-5.56182861328125,569.6346435546875,-7.314087390899658,110.51304626464844,-0.38499999046325684,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4652,2026,9,10,6,33,51,1,0.2470703125,-0.91162109375,0.4599609375,5.53131103515625,0.244140625,1.51824951171875,569.6346435546875,-7.314087390899658,110.51304626464844,-0.38499999046325684,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4702,2026,9,10,6,33,51,1,0.26123046875,-0.890380859375,0.452880859375,0.1373291015625,1.31988525390625,-5.57708740234375,569.6346435546875,-7.314087390899658,110.51304626464844,-0.38499999046325684,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4752,2026,9,10,6,33,51,1,0.24267578125,-0.909423828125,0.47119140625,5.30242919921875,-0.19073486328125,1.44195556640625,569.6346435546875,-7.314087390899658,110.51304626464844,-0.5550000071525574,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4802,2026,9,10,6,33,51,1,0.2734375,-0.8779296875,0.474365234375,4.6539306640625,-0.16021728515625,-0.92315673828125,569.6346435546875,-7.314087390899658,110.51304626464844,-0.5550000071525574,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4852,2026,9,10,6,33,51,1,0.251220703125,-0.914306640625,0.46875,2.8533935546875,2.532958984375,-1.15203857421875,569.6346435546875,-7.314087390899658,110.51304626464844,-0.5550000071525574,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4902,2026,9,10,6,33,51,1,0.261474609375,-0.875244140625,0.464111328125,3.12042236328125,1.739501953125,-0.37384033203125,569.6346435546875,-7.314087390899658,110.51304626464844,-0.5550000071525574,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
4952,2026,9,10,6,33,52,1,0.254150390625,-0.904541015625,0.47216796875,4.9591064453125,1.02996826171875,1.27410888671875,569.6346435546875,-7.314086437225342,110.51304626464844,-0.5920000076293945,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
5002,2026,9,10,6,33,52,1,0.266357421875,-0.87548828125,0.458984375,3.70025634765625,1.6021728515625,1.25885009765625,569.6346435546875,-7.314086437225342,110.51304626464844,-0.5920000076293945,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
5052,2026,9,10,6,33,52,1,0.249267578125,-0.894775390625,0.47021484375,2.7008056640625,2.75421142578125,-2.69317626953125,569.6346435546875,-7.314086437225342,110.51304626464844,-0.5920000076293945,5.46999979019165,2,3,0.0,0.0,0.0,0.0,0.0,0.0,30.6875,30.875
