Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites
0,0,0,0,0,0,0,0,-0.146240234375,-0.744384765625,0.77294921875,3.77655029296875,2.17437744140625,-0.05340576171875,540.0120849609375,-15.254922866821289,85.66378784179688,1525.4239501953125,99.98999786376953,0,0
58,0,0,0,0,0,0,0,-0.1669921875,-0.744384765625,0.772216796875,3.662109375,1.9989013671875,0.09918212890625,540.0120849609375,-15.254922866821289,85.66378784179688,1525.4239501953125,99.98999786376953,0,0
113,0,0,0,0,0,0,0,-0.161376953125,-0.752685546875,0.753662109375,3.37982177734375,2.2735595703125,0.03814697265625,539.9512939453125,-15.254922866821289,85.66378784179688,1525.4239501953125,99.98999786376953,0,0
167,0,0,0,0,0,0,0,-0.16259765625,-0.75048828125,0.77490234375,4.12750244140625,2.5634765625,0.03814697265625,539.9512939453125,-15.254785537719727,85.66413879394531,1525.3990478515625,99.98999786376953,0,0
221,0,0,0,0,0,0,0,-0.16552734375,-0.747314453125,0.76806640625,3.50189208984375,2.20489501953125,0.06866455078125,539.9512939453125,-15.254785537719727,85.66413879394531,1525.3990478515625,99.98999786376953,0,0
275,0,0,0,0,0,0,0,-0.1689453125,-0.749267578125,0.77001953125,3.6468505859375,2.29644775390625,0.19073486328125,539.9512939453125,-15.254785537719727,85.66413879394531,1525.3990478515625,99.98999786376953,0,0
329,0,0,0,0,0,0,0,-0.16796875,-0.744873046875,0.773681640625,4.0283203125,2.25067138671875,0.091552734375,539.9512939453125,-15.254785537719727,85.66413879394531,1525.3990478515625,99.98999786376953,0,0
383,0,0,0,0,0,0,0,-0.176025390625,-0.74169921875,0.773193359375,3.92913818359375,2.2430419921875,-0.00762939453125,539.9512939453125,-15.254646301269531,85.66448974609375,1525.373046875,99.98999786376953,0,0
437,0,0,0,0,0,0,0,-0.163818359375,-0.743408203125,0.77294921875,3.23486328125,2.08282470703125,-0.22125244140625,539.9512939453125,-15.254646301269531,85.66448974609375,1525.373046875,99.98999786376953,0,0
494,0,0,0,0,0,0,0,-0.173828125,-0.73876953125,0.773193359375,3.60870361328125,2.1820068359375,-0.51116943359375,539.9512939453125,-15.254646301269531,85.66448974609375,1525.373046875,99.98999786376953,0,0
548,0,0,0,0,0,0,0,-0.165283203125,-0.75146484375,0.77587890625,3.448486328125,1.800537109375,-0.3814697265625,539.9512939453125,-14.942105293273926,86.06146240234375,1467.8499755859375,99.98999786376953,0,0
599,0,0,0,0,0,0,0,-0.162109375,-0.747314453125,0.77294921875,3.45611572265625,2.29644775390625,-0.31280517578125,539.9512939453125,-14.942105293273926,86.06146240234375,1467.8499755859375,99.98999786376953,0,0
653,0,0,0,0,0,0,0,-0.1728515625,-0.753662109375,0.77001953125,3.53240966796875,1.62506103515625,-0.06866455078125,539.9512939453125,-14.942105293273926,86.06146240234375,1467.8499755859375,99.98999786376953,0,0
707,0,0,0,0,0,0,0,-0.161376953125,-0.73095703125,0.771484375,3.2196044921875,1.556396484375,-0.72479248046875,539.9512939453125,-14.942105293273926,86.06146240234375,1467.8499755859375,99.98999786376953,0,0
761,0,0,0,0,0,0,0,-0.18115234375,-0.747314453125,0.762451171875,3.35693359375,1.19781494140625,-0.52642822265625,539.9512939453125,-14.941932678222656,86.06181335449219,1467.8189697265625,99.98999786376953,0,0
815,0,0,0,0,0,0,0,-0.125,-0.766357421875,0.758056640625,3.631591796875,1.861572265625,0.26702880859375,539.9512939453125,-14.941932678222656,86.06181335449219,1467.8189697265625,99.98999786376953,0,0
869,0,0,0,0,0,0,0,-0.21337890625,-0.738037109375,0.754638671875,3.47900390625,1.54876708984375,0.762939453125,539.9512939453125,-14.941932678222656,86.06181335449219,1467.8189697265625,99.98999786376953,0,0
923,0,0,0,0,0,0,0,-0.102294921875,-0.713134765625,0.751708984375,3.47137451171875,1.28936767578125,1.02996826171875,539.9512939453125,-14.941932678222656,86.06181335449219,1467.8189697265625,99.98999786376953,0,0
978,0,0,0,0,0,0,0,-0.441162109375,-0.864013671875,0.780517578125,3.24249267578125,1.38092041015625,-6.55364990234375,539.9512939453125,-14.941760063171387,86.06214904785156,1467.7879638671875,99.98999786376953,0,0
1032,0,0,0,0,0,0,0,-0.175537109375,-0.799072265625,0.701171875,2.1514892578125,7.86590576171875,-8.48388671875,539.9512939453125,-14.941760063171387,86.06214904785156,1467.7879638671875,99.98999786376953,0,0
1086,0,0,0,0,0,0,0,-0.46435546875,-0.6962890625,0.654296875,3.34930419921875,34.00421142578125,-39.87884521484375,539.303955078125,-14.941760063171387,86.06214904785156,1467.7879638671875,99.98999786376953,0,0
1140,0,0,0,0,0,0,0,-0.40185546875,-0.787109375,0.847900390625,1.7547607421875,35.7208251953125,-52.71148681640625,539.303955078125,-14.941760063171387,86.06214904785156,1467.7879638671875,99.98999786376953,0,0
1194,0,0,0,0,0,0,0,-0.20068359375,-0.9716796875,0.6396484375,2.23541259765625,63.51470947265625,-86.31134033203125,539.303955078125,-15.215786933898926,85.714599609375,1518.1639404296875,99.98999786376953,0,0
1248,0,0,0,0,0,0,0,-0.12353515625,-0.85791015625,0.5498046875,3.204345703125,74.72991943359375,-98.0072021484375,539.303955078125,-15.215786933898926,85.714599609375,1518.1639404296875,99.98999786376953,0,0
1302,0,0,0,0,0,0,0,-0.00927734375,-0.868896484375,0.580322265625,2.90679931640625,81.5277099609375,-100.860595703125,539.303955078125,-15.215786933898926,85.714599609375,1518.1639404296875,99.98999786376953,0,0
1356,0,0,0,0,0,0,0,-0.019287109375,-0.86474609375,0.62353515625,2.01416015625,69.4427490234375,-82.4432373046875,539.303955078125,-16.78254508972168,83.69530487060547,1821.4720458984375,99.98999786376953,0,0
1410,0,0,0,0,0,0,0,0.164306640625,-0.82421875,0.5771484375,2.76947021484375,48.24066162109375,-55.8319091796875,539.303955078125,-16.78254508972168,83.69530487060547,1821.4720458984375,99.98999786376953,0,0
1465,0,0,0,0,0,0,0,0.04833984375,-0.8876953125,0.492431640625,3.76129150390625,28.51104736328125,-31.6925048828125,539.303955078125,-16.78254508972168,83.69530487060547,1821.4720458984375,99.98999786376953,0,0
1519,0,0,0,0,0,0,0,0.0341796875,-0.86376953125,0.5751953125,4.302978515625,12.15362548828125,-13.763427734375,539.303955078125,-16.78254508972168,83.69530487060547,1821.4720458984375,99.98999786376953,0,0
1573,0,0,0,0,0,0,0,0.016357421875,-0.973388671875,0.484375,5.08880615234375,4.45556640625,-6.32476806640625,539.303955078125,-16.456998825073242,84.11993408203125,1756.333984375,99.98999786376953,0,0
