Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites
1,0,0,0,0,0,0,0,-0.192626953125,-0.732177734375,0.777587890625,3.082275390625,1.22833251953125,-0.46539306640625,540.0015258789062,-15.49898910522461,85.30712127685547,1571.073974609375,99.98999786376953,0,0
59,0,0,0,0,0,0,0,-0.2001953125,-0.733642578125,0.770263671875,3.27301025390625,1.45721435546875,-0.1373291015625,540.0015258789062,-15.49898910522461,85.30712127685547,1571.073974609375,99.98999786376953,0,0
114,0,0,0,0,0,0,0,-0.196533203125,-0.735107421875,0.775634765625,3.173828125,1.5869140625,-0.20599365234375,540.0015258789062,-15.18556022644043,85.71732330322266,1512.572021484375,99.98999786376953,0,0
168,0,0,0,0,0,0,0,-0.201904296875,-0.736328125,0.7763671875,3.47137451171875,1.62506103515625,-0.701904296875,540.0015258789062,-15.18556022644043,85.71732330322266,1512.572021484375,99.98999786376953,0,0
222,0,0,0,0,0,0,0,-0.193115234375,-0.73828125,0.77099609375,3.509521484375,1.96075439453125,-0.1373291015625,540.0015258789062,-15.18556022644043,85.71732330322266,1512.572021484375,99.98999786376953,0,0
276,0,0,0,0,0,0,0,-0.201416015625,-0.73095703125,0.773193359375,3.76129150390625,1.97601318359375,-0.274658203125,540.0015258789062,-15.18556022644043,85.71732330322266,1512.572021484375,99.98999786376953,0,0
329,0,0,0,0,0,0,0,-0.19287109375,-0.731201171875,0.776123046875,3.48663330078125,1.739501953125,-0.49591064453125,540.0015258789062,-15.8446626663208,84.852783203125,1636.803955078125,99.98999786376953,0,0
383,0,0,0,0,0,0,0,-0.193115234375,-0.73583984375,0.774658203125,3.265380859375,1.86920166015625,-0.38909912109375,540.0015258789062,-15.8446626663208,84.852783203125,1636.803955078125,99.98999786376953,0,0
437,0,0,0,0,0,0,0,-0.197265625,-0.735595703125,0.77587890625,3.509521484375,2.105712890625,-0.213623046875,540.0015258789062,-15.8446626663208,84.852783203125,1636.803955078125,99.98999786376953,0,0
492,0,0,0,0,0,0,0,-0.19482421875,-0.7373046875,0.77294921875,3.53240966796875,1.94549560546875,-0.55694580078125,540.0015258789062,-15.553084373474121,85.23674011230469,1581.2769775390625,99.98999786376953,0,0
546,0,0,0,0,0,0,0,-0.1962890625,-0.73779296875,0.778076171875,3.53240966796875,2.00653076171875,-0.274658203125,540.0015258789062,-15.553084373474121,85.23674011230469,1581.2769775390625,99.98999786376953,0,0
600,0,0,0,0,0,0,0,-0.197509765625,-0.731201171875,0.777099609375,3.5247802734375,2.03704833984375,-0.4119873046875,540.0015258789062,-15.553084373474121,85.23674011230469,1581.2769775390625,99.98999786376953,0,0
654,0,0,0,0,0,0,0,-0.19873046875,-0.73583984375,0.775146484375,3.570556640625,1.922607421875,-0.1220703125,540.0015258789062,-15.553084373474121,85.23674011230469,1581.2769775390625,99.98999786376953,0,0
708,0,0,0,0,0,0,0,-0.19873046875,-0.73583984375,0.775146484375,3.5552978515625,1.93023681640625,-0.1220703125,540.0015258789062,-15.576790809631348,85.2058334350586,1585.7569580078125,99.98999786376953,0,0
762,0,0,0,0,0,0,0,-0.19189453125,-0.7373046875,0.77001953125,3.48663330078125,1.9683837890625,-0.0152587890625,540.0015258789062,-15.576790809631348,85.2058334350586,1585.7569580078125,99.98999786376953,0,0
820,0,0,0,0,0,0,0,-0.197021484375,-0.730712890625,0.775390625,3.71551513671875,2.1820068359375,-0.091552734375,540.0015258789062,-15.576790809631348,85.2058334350586,1585.7569580078125,99.98999786376953,0,0
874,0,0,0,0,0,0,0,-0.1943359375,-0.73779296875,0.771240234375,3.80706787109375,2.26593017578125,-0.37384033203125,540.5960083007812,-15.285077095031738,85.58804321289062,1531.032958984375,99.98999786376953,0,0
925,0,0,0,0,0,0,0,-0.199951171875,-0.729736328125,0.77783203125,3.5858154296875,2.26593017578125,-0.06866455078125,540.5960083007812,-15.285077095031738,85.58804321289062,1531.032958984375,99.98999786376953,0,0
980,0,0,0,0,0,0,0,-0.202392578125,-0.7373046875,0.767822265625,3.45611572265625,2.288818359375,-0.42724609375,540.5960083007812,-15.285077095031738,85.58804321289062,1531.032958984375,99.98999786376953,0,0
1034,0,0,0,0,0,0,0,-0.211669921875,-0.734375,0.7744140625,3.387451171875,2.2735595703125,-0.38909912109375,540.5960083007812,-15.285077095031738,85.58804321289062,1531.032958984375,99.98999786376953,0,0
1088,0,0,0,0,0,0,0,-0.17626953125,-0.734130859375,0.775146484375,3.5400390625,2.02178955078125,-0.19073486328125,540.5960083007812,-15.28493881225586,85.58839416503906,1531.008056640625,99.98999786376953,0,0
1142,0,0,0,0,0,0,0,-0.19970703125,-0.7421875,0.768310546875,3.85284423828125,2.32696533203125,-0.16021728515625,540.5960083007812,-15.28493881225586,85.58839416503906,1531.008056640625,99.98999786376953,0,0
1196,0,0,0,0,0,0,0,-0.190185546875,-0.734130859375,0.77685546875,3.7841796875,2.72369384765625,0.0,540.5960083007812,-15.28493881225586,85.58839416503906,1531.008056640625,99.98999786376953,0,0
1250,0,0,0,0,0,0,0,-0.19677734375,-0.735595703125,0.78173828125,3.79180908203125,2.86865234375,0.17547607421875,540.5960083007812,-15.28493881225586,85.58839416503906,1531.008056640625,99.98999786376953,0,0
1304,0,0,0,0,0,0,0,-0.203369140625,-0.73193359375,0.782958984375,3.59344482421875,2.7313232421875,0.030517578125,540.5960083007812,-15.28480339050293,85.58873748779297,1530.9820556640625,99.98999786376953,0,0
1358,0,0,0,0,0,0,0,-0.212158203125,-0.734619140625,0.7783203125,3.570556640625,2.44140625,0.0152587890625,540.5960083007812,-15.28480339050293,85.58873748779297,1530.9820556640625,99.98999786376953,0,0
1412,0,0,0,0,0,0,0,-0.2060546875,-0.731689453125,0.781005859375,3.4637451171875,2.09808349609375,-0.030517578125,540.5960083007812,-15.28480339050293,85.58873748779297,1530.9820556640625,99.98999786376953,0,0
1467,0,0,0,0,0,0,0,-0.19580078125,-0.732177734375,0.774169921875,3.63922119140625,2.166748046875,-0.18310546875,540.5960083007812,-15.28480339050293,85.58873748779297,1530.9820556640625,99.98999786376953,0,0
1521,0,0,0,0,0,0,0,-0.198974609375,-0.73828125,0.770751953125,3.73077392578125,2.13623046875,0.09918212890625,540.5960083007812,-15.284666061401367,85.58908081054688,1530.95703125,99.98999786376953,0,0
1575,0,0,0,0,0,0,0,-0.197265625,-0.734130859375,0.779296875,3.7994384765625,2.17437744140625,-0.14495849609375,540.5960083007812,-15.284666061401367,85.58908081054688,1530.95703125,99.98999786376953,0,0
1629,0,0,0,0,0,0,0,-0.196044921875,-0.735595703125,0.774658203125,3.85284423828125,2.23541259765625,-0.16021728515625,540.5960083007812,-15.284666061401367,85.58908081054688,1530.95703125,99.98999786376953,0,0
1683,0,0,0,0,0,0,0,-0.193603515625,-0.732177734375,0.772705078125,3.662109375,2.43377685546875,0.02288818359375,540.5960083007812,-15.284529685974121,85.58942413330078,1530.9310302734375,99.98999786376953,0,0
1737,0,0,0,0,0,0,0,-0.1953125,-0.732421875,0.774169921875,3.65447998046875,2.57110595703125,-0.0762939453125,540.5960083007812,-15.284529685974121,85.58942413330078,1530.9310302734375,99.98999786376953,0,0
1791,0,0,0,0,0,0,0,-0.208984375,-0.731689453125,0.775390625,3.74603271484375,2.57110595703125,0.0,540.5960083007812,-15.284529685974121,85.58942413330078,1530.9310302734375,99.98999786376953,0,0
1845,0,0,0,0,0,0,0,-0.207275390625,-0.737548828125,0.7783203125,3.753662109375,2.43377685546875,0.03814697265625,539.824462890625,-15.284529685974121,85.58942413330078,1530.9310302734375,99.98999786376953,0,0
1899,0,0,0,0,0,0,0,-0.21533203125,-0.733642578125,0.773193359375,3.56292724609375,2.09808349609375,-0.0152587890625,539.824462890625,-15.284392356872559,85.58977508544922,1530.906005859375,99.98999786376953,0,0
1954,0,0,0,0,0,0,0,-0.211181640625,-0.731201171875,0.77685546875,3.509521484375,2.05230712890625,-0.23651123046875,539.824462890625,-15.284392356872559,85.58977508544922,1530.906005859375,99.98999786376953,0,0
2008,0,0,0,0,0,0,0,-0.19970703125,-0.727783203125,0.777099609375,3.19671630859375,1.7547607421875,-0.12969970703125,539.824462890625,-15.284392356872559,85.58977508544922,1530.906005859375,99.98999786376953,0,0
2062,0,0,0,0,0,0,0,-0.2021484375,-0.73291015625,0.77783203125,3.45611572265625,1.708984375,-0.244140625,539.824462890625,-15.284392356872559,85.58977508544922,1530.906005859375,99.98999786376953,0,0
2116,0,0,0,0,0,0,0,-0.19677734375,-0.735595703125,0.7783203125,3.63922119140625,1.73187255859375,-0.19073486328125,539.824462890625,-15.28425407409668,85.59011840820312,1530.8800048828125,99.98999786376953,0,0
2170,0,0,0,0,0,0,0,-0.199462890625,-0.7333984375,0.777587890625,3.631591796875,2.1820068359375,-0.4425048828125,539.824462890625,-15.28425407409668,85.59011840820312,1530.8800048828125,99.98999786376953,0,0
2224,0,0,0,0,0,0,0,-0.206787109375,-0.73046875,0.78076171875,3.54766845703125,2.08282470703125,-0.55694580078125,539.824462890625,-15.28425407409668,85.59011840820312,1530.8800048828125,99.98999786376953,0,0
2281,0,0,0,0,0,0,0,-0.201904296875,-0.73583984375,0.78076171875,3.5552978515625,2.09808349609375,-0.57220458984375,539.824462890625,-15.28411865234375,85.59046173095703,1530.85498046875,99.98999786376953,0,0
2335,0,0,0,0,0,0,0,-0.2099609375,-0.7353515625,0.778076171875,3.8299560546875,1.6021728515625,-0.2288818359375,539.824462890625,-15.28411865234375,85.59046173095703,1530.85498046875,99.98999786376953,0,0
2389,0,0,0,0,0,0,0,-0.199462890625,-0.734619140625,0.77734375,3.63922119140625,1.47247314453125,-0.22125244140625,539.824462890625,-15.28411865234375,85.59046173095703,1530.85498046875,99.98999786376953,0,0
2444,0,0,0,0,0,0,0,-0.199951171875,-0.73388671875,0.775146484375,3.48663330078125,1.97601318359375,-0.41961669921875,539.824462890625,-15.28411865234375,85.59046173095703,1530.85498046875,99.98999786376953,0,0
2498,0,0,0,0,0,0,0,-0.202392578125,-0.73193359375,0.77587890625,3.631591796875,1.8310546875,-0.3662109375,539.824462890625,-15.283980369567871,85.59081268310547,1530.8289794921875,99.98999786376953,0,0
2552,0,0,0,0,0,0,0,-0.19580078125,-0.73681640625,0.7734375,3.692626953125,2.05230712890625,-0.335693359375,539.824462890625,-15.283980369567871,85.59081268310547,1530.8289794921875,99.98999786376953,0,0
2606,0,0,0,0,0,0,0,-0.201171875,-0.733154296875,0.775146484375,3.15093994140625,2.197265625,-0.2593994140625,539.824462890625,-15.283980369567871,85.59081268310547,1530.8289794921875,99.98999786376953,0,0
2660,0,0,0,0,0,0,0,-0.20068359375,-0.734375,0.77880859375,3.72314453125,2.28118896484375,-0.19073486328125,539.824462890625,-15.283980369567871,85.59081268310547,1530.8289794921875,99.98999786376953,0,0
2714,0,0,0,0,0,0,0,-0.2060546875,-0.733642578125,0.780029296875,3.51715087890625,1.80816650390625,-0.06103515625,539.824462890625,-15.283844947814941,85.59115600585938,1530.803955078125,99.98999786376953,0,0
2768,0,0,0,0,0,0,0,-0.2060546875,-0.733642578125,0.780029296875,3.39508056640625,1.9378662109375,-0.457763671875,539.824462890625,-15.283844947814941,85.59115600585938,1530.803955078125,99.98999786376953,0,0
2822,0,0,0,0,0,0,0,-0.20068359375,-0.734375,0.77685546875,3.33404541015625,1.89971923828125,-0.25177001953125,539.824462890625,-15.283844947814941,85.59115600585938,1530.803955078125,99.98999786376953,0,0
2877,0,0,0,0,0,0,0,-0.19287109375,-0.73095703125,0.779541015625,3.44085693359375,1.8157958984375,-0.14495849609375,539.824462890625,-15.283844947814941,85.59115600585938,1530.803955078125,99.98999786376953,0,0
2928,0,0,0,0,0,0,0,-0.20361328125,-0.73046875,0.772705078125,3.72314453125,1.953125,-0.25177001953125,539.824462890625,-15.283707618713379,85.59149169921875,1530.7779541015625,99.98999786376953,0,0
2982,0,0,0,0,0,0,0,-0.199462890625,-0.732177734375,0.77978515625,3.57818603515625,1.93023681640625,-0.25177001953125,539.824462890625,-15.283707618713379,85.59149169921875,1530.7779541015625,99.98999786376953,0,0
3036,0,0,0,0,0,0,0,-0.204833984375,-0.73388671875,0.765869140625,3.387451171875,2.00653076171875,-0.31280517578125,539.824462890625,-15.283707618713379,85.59149169921875,1530.7779541015625,99.98999786376953,0,0
3090,0,0,0,0,0,0,0,-0.205078125,-0.7333984375,0.7763671875,3.70025634765625,1.922607421875,-0.030517578125,539.824462890625,-15.57553768157959,85.20999908447266,1585.52001953125,99.98999786376953,0,0
3144,0,0,0,0,0,0,0,-0.19921875,-0.733154296875,0.7744140625,3.13568115234375,1.80816650390625,-0.0457763671875,539.824462890625,-15.57553768157959,85.20999908447266,1585.52001953125,99.98999786376953,0,0
3198,0,0,0,0,0,0,0,-0.197998046875,-0.7333984375,0.77685546875,3.631591796875,2.28118896484375,-0.274658203125,539.824462890625,-15.57553768157959,85.20999908447266,1585.52001953125,99.98999786376953,0,0
3252,0,0,0,0,0,0,0,-0.204833984375,-0.735107421875,0.779541015625,3.22723388671875,2.08282470703125,-0.244140625,539.824462890625,-15.57553768157959,85.20999908447266,1585.52001953125,99.98999786376953,0,0
3306,0,0,0,0,0,0,0,-0.1962890625,-0.735107421875,0.77734375,3.59344482421875,1.678466796875,-0.4119873046875,539.824462890625,-15.575433731079102,85.21034240722656,1585.5009765625,99.98999786376953,0,0
3361,0,0,0,0,0,0,0,-0.20849609375,-0.73583984375,0.77685546875,3.37982177734375,1.922607421875,0.0457763671875,539.824462890625,-15.575433731079102,85.21034240722656,1585.5009765625,99.98999786376953,0,0
3415,0,0,0,0,0,0,0,-0.196533203125,-0.73291015625,0.775634765625,3.3416748046875,1.88446044921875,-0.42724609375,539.824462890625,-15.575433731079102,85.21034240722656,1585.5009765625,99.98999786376953,0,0
3469,0,0,0,0,0,0,0,-0.19970703125,-0.73193359375,0.766357421875,3.51715087890625,1.76239013671875,-0.28228759765625,539.824462890625,-15.575433731079102,85.21034240722656,1585.5009765625,99.98999786376953,0,0
3523,0,0,0,0,0,0,0,-0.20263671875,-0.73291015625,0.780029296875,3.41033935546875,2.00653076171875,-0.3814697265625,539.824462890625,-15.575329780578613,85.210693359375,1585.48095703125,99.98999786376953,0,0
3577,0,0,0,0,0,0,0,-0.20361328125,-0.736083984375,0.776123046875,3.3416748046875,2.12860107421875,-0.213623046875,539.824462890625,-15.575329780578613,85.210693359375,1585.48095703125,99.98999786376953,0,0
3631,0,0,0,0,0,0,0,-0.19384765625,-0.73388671875,0.7802734375,3.7078857421875,1.9683837890625,-0.0457763671875,539.824462890625,-15.575329780578613,85.210693359375,1585.48095703125,99.98999786376953,0,0
3685,0,0,0,0,0,0,0,-0.20849609375,-0.731201171875,0.781982421875,3.53240966796875,2.166748046875,-0.152587890625,539.824462890625,-15.283160209655762,85.59288024902344,1530.676025390625,99.98999786376953,0,0
3736,0,0,0,0,0,0,0,-0.197265625,-0.735107421875,0.7724609375,3.4332275390625,1.89208984375,-0.244140625,540.2974243164062,-15.283160209655762,85.59288024902344,1530.676025390625,99.98999786376953,0,0
3792,0,0,0,0,0,0,0,-0.2060546875,-0.734619140625,0.773193359375,3.42559814453125,2.03704833984375,-0.19073486328125,540.2974243164062,-15.283160209655762,85.59288024902344,1530.676025390625,99.98999786376953,0,0
3847,0,0,0,0,0,0,0,-0.197998046875,-0.7314453125,0.77392578125,3.60107421875,1.5716552734375,-0.32806396484375,540.2974243164062,-15.283160209655762,85.59288024902344,1530.676025390625,99.98999786376953,0,0
3901,0,0,0,0,0,0,0,-0.201416015625,-0.730224609375,0.780029296875,3.66973876953125,1.983642578125,-0.48828125,540.2974243164062,-15.283021926879883,85.59322357177734,1530.6510009765625,99.98999786376953,0,0
3955,0,0,0,0,0,0,0,-0.19140625,-0.731689453125,0.775146484375,3.4942626953125,2.11334228515625,-0.51116943359375,540.2974243164062,-15.283021926879883,85.59322357177734,1530.6510009765625,99.98999786376953,0,0
4009,0,0,0,0,0,0,0,-0.207275390625,-0.736083984375,0.771240234375,3.47900390625,1.96075439453125,-0.14495849609375,540.2974243164062,-15.283021926879883,85.59322357177734,1530.6510009765625,99.98999786376953,0,0
