Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites
160,2026,9,6,10,45,53,1,0.337646484375,0.2490234375,1.3076171875,5.523681640625,5.18798828125,0.64849853515625,520.3615112304688,-7.329441547393799,110.49684143066406,585.2570190429688,1.5700000524520874,3,10
210,2026,9,6,10,45,53,1,0.358642578125,-0.00048828125,1.5615234375,3.13568115234375,4.09698486328125,1.21307373046875,520.3615112304688,-7.329441547393799,110.49684143066406,585.2570190429688,1.5700000524520874,3,10
260,2026,9,6,10,45,54,1,0.194580078125,0.09375,1.173828125,7.78961181640625,5.54656982421875,8.880615234375,520.3615112304688,-7.3294358253479,110.49683380126953,585.0889892578125,1.5700000524520874,3,10
310,2026,9,6,10,45,54,1,0.060302734375,-0.370849609375,0.66650390625,6.683349609375,3.936767578125,0.8087158203125,520.3615112304688,-7.3294358253479,110.49683380126953,585.0889892578125,1.5700000524520874,3,10
360,2026,9,6,10,45,54,1,0.0771484375,-0.614013671875,0.86181640625,-0.00762939453125,0.69427490234375,-0.66375732421875,520.3615112304688,-7.3294358253479,110.49683380126953,585.0889892578125,1.5700000524520874,3,10
410,2026,9,6,10,45,54,1,0.390869140625,0.06005859375,1.546630859375,1.220703125,2.99835205078125,15.3045654296875,520.3615112304688,-7.3294358253479,110.49683380126953,585.0889892578125,1.5700000524520874,3,10
460,2026,9,6,10,45,54,1,0.292724609375,0.23681640625,1.2734375,7.843017578125,1.0986328125,11.566162109375,520.3615112304688,-7.329432010650635,110.49681854248047,584.9849853515625,1.5700000524520874,3,10
510,2026,9,6,10,45,54,1,0.0703125,-0.16162109375,0.80859375,4.180908203125,-2.5482177734375,-9.66644287109375,520.3615112304688,-7.329432010650635,110.49681854248047,584.9849853515625,1.5700000524520874,3,10
560,2026,9,6,10,45,54,1,0.21142578125,-0.257568359375,0.993408203125,-1.13677978515625,-1.7547607421875,-14.51873779296875,520.3615112304688,-7.329432010650635,110.49681854248047,584.9849853515625,1.5700000524520874,3,10
610,2026,9,6,10,45,54,1,0.250732421875,0.045166015625,1.581787109375,1.7852783203125,4.150390625,-8.0108642578125,520.3615112304688,-7.329432010650635,110.49681854248047,584.9849853515625,1.5700000524520874,3,10
