Timestamp_ms,GPS_Year,GPS_Month,GPS_Day,GPS_Hour,GPS_Min,GPS_Sec,Time_Valid,Accel_X(G),Accel_Y(G),Accel_Z(G),Gyro_X(deg/s),Gyro_Y(deg/s),Gyro_Z(deg/s),Baro_Altitude(m),Latitude,Longitude,GPS_Altitude(m),PDOP,Fix_Type,Satellites
1763,1980,1,6,1,17,12,0,-0.05517578125,0.9775390625,0.35888671875,3.66973876953125,1.96075439453125,-0.11444091796875,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
1813,1980,1,6,1,17,12,0,-0.0517578125,0.9814453125,0.36279296875,3.448486328125,2.0294189453125,-0.518798828125,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
1863,1980,1,6,1,17,12,0,-0.05224609375,0.97998046875,0.353271484375,3.47900390625,1.89208984375,-0.0457763671875,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
1913,1980,1,6,1,17,12,0,-0.052978515625,0.982177734375,0.3603515625,3.5400390625,1.82342529296875,-0.335693359375,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
1963,1980,1,6,1,17,12,0,-0.055908203125,0.9794921875,0.356201171875,3.16619873046875,1.8157958984375,-0.2899169921875,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2013,1980,1,6,1,17,12,0,-0.056396484375,0.979248046875,0.35595703125,3.68499755859375,1.85394287109375,-0.20599365234375,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2063,1980,1,6,1,17,12,0,-0.0576171875,0.977783203125,0.35205078125,3.71551513671875,1.94549560546875,-0.20599365234375,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2113,1980,1,6,1,17,12,0,-0.055908203125,0.980224609375,0.355712890625,3.7078857421875,1.6937255859375,-0.12969970703125,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2163,1980,1,6,1,17,12,0,-0.05419921875,0.980712890625,0.357177734375,3.936767578125,1.91497802734375,-0.030517578125,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2213,1980,1,6,1,17,13,0,-0.05615234375,0.980224609375,0.357666015625,3.692626953125,1.88446044921875,-0.31280517578125,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2263,1980,1,6,1,17,13,0,-0.05322265625,0.980712890625,0.356201171875,3.53240966796875,1.52587890625,-0.3662109375,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2313,1980,1,6,1,17,13,0,-0.0595703125,0.976318359375,0.358154296875,3.36456298828125,1.88446044921875,-0.11444091796875,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2363,1980,1,6,1,17,13,0,-0.056884765625,0.97900390625,0.354248046875,3.62396240234375,1.88446044921875,-0.22125244140625,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
2413,1980,1,6,1,17,13,0,-0.054931640625,0.976806640625,0.350830078125,3.54766845703125,1.6937255859375,0.0,559.5886840820312,0.0,0.0,-17.0,99.98999786376953,0,0
