Timestamp_ms,Velocity(RPM),TargetIq,ActualIq,PhaseU,PhaseV,PhaseW,Vbus(V)
1789028926440,0.0000,0.0000,0.0275,-0.1256,-0.0972,-0.1687,29.33
1789028926440,0.0000,0.0000,0.0134,-0.0646,-0.1277,-0.0466,29.33
1789028926440,0.0000,0.0000,0.0064,-0.0646,-0.0667,-0.1077,29.33
1789028926440,0.0000,0.0000,0.0105,0.0575,0.0554,0.0450,29.33
1789028926440,0.0000,0.0000,0.0144,-0.0951,0.0859,0.0450,29.33
1789028926440,0.0000,0.0000,-0.0068,0.1491,0.1470,-0.0161,29.33
1789028926440,0.0000,0.0000,0.0482,0.1796,0.2996,0.1976,29.32
1789028926440,0.0000,0.0000,0.0823,0.2712,0.2386,0.3197,29.33
1789028926445,0.0000,0.0000,0.1160,0.2407,0.0859,0.2586,29.33
1789028926448,0.0000,0.0000,0.1161,0.0270,-0.0667,-0.0771,29.33
1789028926541,0.0000,0.0000,0.0251,-0.1562,-0.0972,-0.1382,29.32
1789028926541,0.0000,0.0000,0.0294,-0.0951,-0.0362,-0.1077,29.32
1789028926541,0.0000,0.0000,0.0364,-0.1562,-0.1583,-0.0466,29.33
1789028926541,0.0000,0.0000,0.0558,-0.0646,-0.1277,-0.1077,29.34
1789028926541,0.0000,0.0000,0.0347,0.0575,-0.0056,-0.0466,29.33
1789028926541,0.0000,0.0000,0.0334,-0.0035,-0.0056,-0.1077,29.33
1789028926541,0.0000,0.0000,0.0120,0.0270,-0.0056,0.0755,29.32
1789028926541,0.0000,0.0000,0.0146,0.0575,0.0554,0.1365,29.32
1789028926541,0.0000,0.0000,0.0327,0.1491,0.2386,0.1365,29.33
1789028926549,0.0000,0.0000,0.0481,0.2712,0.2080,0.1976,29.33
1789028926637,0.0000,0.0000,0.0510,0.3017,0.2080,-0.0161,29.34
1789028926637,0.0000,0.0000,0.0817,-0.0646,0.0859,-0.0466,29.33
1789028926637,0.0000,0.0000,0.0945,-0.1867,-0.0362,-0.1992,29.32
1789028926637,0.0000,0.0000,0.0832,-0.1562,-0.1583,-0.1382,29.33
1789028926637,0.0000,0.0000,0.0719,-0.0646,-0.0972,-0.1077,29.33
1789028926637,0.0000,0.0000,0.0666,-0.1562,-0.1583,-0.1992,29.33
1789028926637,0.0000,0.0000,0.0627,0.2407,0.1775,0.1671,29.32
1789028926637,0.0000,0.0000,0.0752,0.1796,0.2691,0.0755,29.31
1789028926653,0.0000,0.0000,0.1045,0.0575,0.1775,0.0755,29.33
1789028926653,0.0000,0.0000,0.0467,0.0270,-0.0056,-0.0466,29.33
1789028926671,0.0000,0.0000,0.0422,0.2101,0.1165,0.1060,29.33
1789028926671,0.0000,0.0000,0.0447,0.1491,0.1165,0.1671,29.33
1789028926777,0.0000,0.0000,0.0687,0.3933,0.1470,0.2281,29.33
1789028926777,0.0000,0.0000,0.0650,0.3017,0.2691,0.2892,29.33
1789028926777,0.0000,0.0000,0.0941,0.1796,0.2386,0.0144,29.32
1789028926777,0.0000,0.0000,0.1133,0.1186,0.1470,0.0144,29.33
1789028926777,0.0000,0.0000,0.0847,-0.0646,-0.0056,-0.0771,29.32
1789028926777,0.0000,0.0000,0.0366,-0.1562,-0.1888,-0.0161,29.33
1789028926777,0.0000,0.0000,0.0619,-0.0951,-0.0667,-0.1687,29.32
1789028926777,0.0000,0.0000,0.0603,-0.1256,-0.0362,-0.2298,29.33
1789028926777,0.0000,0.0000,0.0488,0.0270,-0.1277,-0.0466,29.33
1789028926777,0.0000,0.0000,0.1115,0.3017,0.2996,0.3197,29.33
1789028926876,0.0000,0.0000,-0.0215,-0.0035,-0.0972,-0.0466,29.32
1789028926876,0.0000,0.0000,-0.0396,-0.0035,-0.0972,-0.0161,29.31
1789028926876,0.0000,0.0000,-0.0039,-0.0035,-0.0362,-0.0771,29.32
1789028926876,0.0000,0.0000,0.0848,-0.0646,-0.0972,-0.0161,29.34
1789028926876,0.0000,0.0000,0.0633,-0.0951,-0.1583,-0.1382,29.33
1789028926876,0.0000,0.0000,0.0484,-0.0646,-0.0667,-0.0771,29.33
1789028926876,0.0000,0.0000,0.0709,0.1796,0.2386,0.2281,29.33
1789028926876,0.0000,0.0000,0.0982,0.2407,0.2996,0.2281,29.33
1789028926877,0.0000,0.0000,0.1074,0.0270,0.0554,-0.0161,29.33
1789028926877,0.0000,0.0000,0.0894,-0.0341,-0.1277,-0.1992,29.33
1789028926976,0.0000,0.0000,0.0491,0.2407,0.1470,0.1365,29.33
1789028926976,0.0000,0.0000,0.0467,0.2712,0.1470,0.2892,29.33
1789028926976,0.0000,0.0000,0.0768,0.1796,0.2386,0.1671,29.32
1789028926976,0.0000,0.0000,0.0874,0.1186,0.2386,0.1671,29.32
1789028926976,0.0000,0.0000,0.1069,0.0880,0.2691,-0.0161,29.33
1789028926976,0.0000,0.0000,0.0984,-0.0035,0.0249,-0.1382,29.33
1789028926976,0.0000,0.0000,0.0833,-0.0951,-0.1277,-0.1382,29.33
1789028926976,0.0000,0.0000,0.0204,-0.0951,-0.1277,-0.1077,29.32
1789028926976,0.0000,0.0000,0.0486,-0.0646,-0.1277,-0.0771,29.33
1789028926976,0.0000,0.0000,0.1009,0.2407,0.3301,0.2281,29.33
1789028927064,0.0000,0.0000,0.0936,0.2407,0.2386,0.1365,29.33
1789028927064,0.0000,0.0000,0.0782,0.1796,0.1165,0.1976,29.33
1789028927064,0.0000,0.0000,0.1160,0.0575,-0.0972,-0.0161,29.33
1789028927064,0.0000,0.0000,0.0944,-0.0341,-0.1277,-0.0771,29.33
1789028927064,0.0000,0.0000,0.0825,-0.1562,-0.0972,-0.1687,29.33
1789028927064,0.0000,0.0000,0.0748,-0.0951,-0.0972,-0.0161,29.33
1789028927174,0.0000,0.0000,0.0636,-0.0951,-0.1277,0.0144,29.33
1789028927174,0.0000,0.0000,-0.0008,-0.1562,-0.0972,-0.1382,29.33
1789028927174,0.0000,0.0000,0.0378,-0.1562,-0.0362,-0.1687,29.32
1789028927174,0.0000,0.0000,0.0255,-0.0951,-0.1277,-0.0771,29.33
1789028927174,0.0000,0.0000,0.0410,-0.0646,0.0859,-0.0466,29.33
1789028927174,0.0000,0.0000,0.0225,0.0270,-0.0056,-0.0466,29.33
1789028927174,0.0000,0.0000,0.0027,0.0270,0.1165,0.0755,29.33
1789028927174,0.0000,0.0000,0.0081,-0.0951,-0.1888,-0.0466,29.32
1789028927174,0.0000,0.0000,0.0439,-0.0341,-0.1583,-0.1382,29.32
1789028927174,0.0000,0.0000,0.0345,-0.0951,-0.1583,0.0144,29.33
1789028927174,0.0000,0.0000,-0.0131,-0.0035,-0.1277,0.0450,29.33
1789028927174,0.0000,0.0000,0.0259,-0.0341,-0.0362,-0.0161,29.33
1789028927174,0.0000,0.0000,-0.0018,-0.0646,0.0249,-0.0161,29.33
1789028927174,0.0000,0.0000,0.0278,0.1186,0.2080,0.1671,29.33
1789028927281,0.0000,0.0000,0.0368,0.2101,0.2080,0.0755,29.33
1789028927281,0.0000,0.0000,0.0634,0.2712,0.2691,0.1671,29.33
1789028927281,0.0000,0.0000,0.0964,0.2712,0.2386,0.2281,29.33
1789028927281,0.0000,0.0000,0.0942,0.2101,-0.0972,0.1671,29.32
1789028927281,0.0000,0.0000,0.0840,0.0270,-0.1277,-0.0466,29.33
1789028927281,0.0000,0.0000,0.0687,-0.0646,-0.1583,-0.1382,29.32
1789028927282,0.0000,0.0000,0.0621,-0.0646,-0.0972,0.0144,29.33
1789028927282,0.0000,0.0000,0.0623,-0.0646,-0.1277,-0.0771,29.34
1789028927282,0.0000,0.0000,-0.0252,-0.2783,-0.1583,-0.0771,29.33
1789028927381,0.0000,0.0000,-0.0284,-0.0341,-0.1277,-0.0771,29.31
1789028927381,0.0000,0.0000,-0.0211,-0.0035,-0.0667,-0.0161,29.32
1789028927381,0.0000,0.0000,0.1231,-0.0341,-0.1583,0.1060,29.34
1789028927381,0.0000,0.0000,0.0794,-0.0035,-0.1277,-0.1077,29.32
1789028927381,0.0000,0.0000,0.0972,-0.1562,-0.0362,-0.1077,29.32
1789028927381,0.0000,0.0000,0.0442,0.0270,-0.0667,-0.1382,29.33
1789028927381,0.0000,0.0000,0.0200,-0.0341,-0.0972,-0.1077,29.33
1789028927479,0.0000,0.0000,0.0423,-0.0341,-0.0362,0.0144,29.33
1789028927479,0.0000,0.0000,0.0158,0.0575,-0.0056,0.0755,29.32
1789028927479,0.0000,0.0000,0.0283,0.1796,0.1470,0.0755,29.33
1789028927479,0.0000,0.0000,0.0333,-0.1562,-0.0667,-0.0771,29.33
1789028927479,0.0000,0.0000,0.0159,-0.0951,-0.0972,-0.1687,29.33
1789028927479,0.0000,0.0000,0.0579,-0.0951,-0.0972,-0.1077,29.33
1789028927479,0.0000,0.0000,0.0345,-0.0646,-0.1583,-0.0771,29.33
1789028927479,0.0000,0.0000,0.0397,-0.0951,-0.1277,-0.1382,29.33
1789028927479,0.0000,0.0000,0.0132,-0.0341,-0.0972,0.0144,29.33
1789028927479,0.0000,0.0000,-0.0346,-0.0341,-0.0667,-0.0161,29.32
1789028927479,0.0000,0.0000,0.0130,-0.0035,-0.0972,0.0755,29.32
1789028927479,0.0000,0.0000,0.0361,0.1491,0.0249,0.1060,29.33
1789028927479,0.0000,0.0000,0.0367,0.1491,0.0859,0.1976,29.33
1789028927479,0.0000,0.0000,0.0430,0.1186,0.1775,0.2586,29.33
1789028927479,0.0000,0.0000,0.0949,0.3933,0.2996,0.2281,29.33
1789028927571,0.0000,0.0000,0.0758,0.3017,0.2691,0.1671,29.33
1789028927571,0.0000,0.0000,0.1065,-0.0035,0.2691,0.0755,29.33
1789028927571,0.0000,0.0000,0.1387,-0.0035,0.2386,0.0755,29.33
1789028927571,0.0000,0.0000,0.0841,-0.0341,-0.1277,-0.1687,29.33
1789028927571,0.0000,0.0000,0.0902,0.0270,-0.1277,-0.1077,29.32
1789028927571,0.0000,0.0000,0.0459,-0.0951,-0.0972,-0.1077,29.32
1789028927571,0.0000,0.0000,0.0326,-0.1867,-0.1583,-0.0161,29.32
1789028927571,0.0000,0.0000,0.0657,-0.0341,-0.0362,-0.0771,29.33
1789028927571,0.0000,0.0000,0.0512,0.0575,-0.0362,0.1060,29.33
1789028927662,0.0000,0.0000,0.0131,0.1491,0.0249,0.1671,29.33
1789028927662,0.0000,0.0000,0.0022,0.2712,0.1775,0.2281,29.31
1789028927662,0.0000,0.0000,0.0633,-0.0951,-0.0362,-0.0466,29.32
1789028927662,0.0000,0.0000,0.0746,-0.0951,-0.0667,-0.1077,29.33
1789028927662,0.0000,0.0000,0.0197,-0.0646,-0.1583,-0.0161,29.33
1789028927662,0.0000,0.0000,0.0141,-0.0341,-0.0972,-0.0466,29.33
1789028927750,0.0000,0.0000,0.1182,0.0575,0.2080,0.0755,29.33
1789028927750,0.0000,0.0000,0.1002,-0.0951,-0.0362,-0.0771,29.32
1789028927750,0.0000,0.0000,0.0518,-0.0951,-0.0972,-0.1077,29.32
1789028927750,0.0000,0.0000,0.0307,0.2712,0.1470,0.2281,29.33
1789028927750,0.0000,0.0000,0.0880,0.3017,0.2691,0.3197,29.33
1789028927750,0.0000,0.0000,0.0833,0.3017,0.2691,0.1976,29.33
1789028927750,0.0000,0.0000,0.0773,0.0880,0.1775,0.1060,29.32
1789028927846,0.0000,0.0000,0.0933,0.0575,-0.1277,-0.0161,29.32
1789028927846,0.0000,0.0000,0.0862,-0.0646,-0.1583,-0.0771,29.33
1789028927846,0.0000,0.0000,0.0760,-0.0341,-0.0667,-0.0466,29.33
1789028927846,0.0000,0.0000,0.0509,-0.0951,-0.0972,-0.0466,29.33
1789028927846,0.0000,0.0000,-0.0349,-0.1562,-0.1277,-0.1077,29.32
1789028927846,0.0000,0.0000,-0.0060,-0.1562,-0.1277,-0.0466,29.32
1789028927846,0.0000,0.0000,0.0159,-0.0951,-0.0362,-0.0466,29.33
1789028927847,0.0000,0.0000,0.0016,-0.0951,-0.0667,0.0144,29.33
1789028927847,0.0000,0.0000,0.0795,-0.1256,-0.0972,-0.1382,29.33
1789028927847,0.0000,0.0000,0.0384,-0.1256,-0.1888,-0.0466,29.33
1789028927847,0.0000,0.0000,0.0443,-0.1562,-0.1583,-0.0466,29.33
1789028927847,0.0000,0.0000,0.0090,-0.0646,-0.0362,-0.0771,29.33
1789028927847,0.0000,0.0000,0.0265,-0.0646,-0.0362,-0.1687,29.32
1789028927847,0.0000,0.0000,0.0165,-0.0951,-0.0667,-0.1077,29.32
1789028927848,0.0000,0.0000,0.0448,0.0575,-0.0362,-0.1077,29.33
1789028927858,0.0000,0.0000,0.0263,0.0575,0.0859,-0.0161,29.32
1789028927945,0.0000,0.0000,0.0053,0.0880,0.1775,0.0755,29.32
1789028927945,0.0000,0.0000,0.0694,0.1796,0.2386,0.1365,29.33
1789028927945,0.0000,0.0000,0.0858,0.2101,0.2691,0.1671,29.33
1789028927945,0.0000,0.0000,0.0654,0.2101,0.2996,0.1671,29.33
1789028927945,0.0000,0.0000,0.0115,0.3017,0.1775,0.3502,29.31
1789028927945,0.0000,0.0000,0.0804,0.2407,0.2386,0.1976,29.32
1789028927945,0.0000,0.0000,0.0353,-0.0951,0.0249,-0.0466,29.33
1789028927945,0.0000,0.0000,0.0300,-0.0035,0.0554,-0.0161,29.33
1789028927949,0.0000,0.0000,-0.0099,-0.0341,-0.0362,0.0450,29.33
1789028928091,0.0000,0.0000,-0.0106,0.0270,0.1470,0.1365,29.33
1789028928091,0.0000,0.0000,0.0534,0.1186,0.1470,0.1365,29.33
1789028928091,0.0000,0.0000,0.0580,0.1796,0.2386,0.1976,29.33
1789028928091,0.0000,0.0000,0.0654,0.2712,0.1775,0.2586,29.33
1789028928091,0.0000,0.0000,0.0200,-0.1562,0.0249,-0.0161,29.33
1789028928091,0.0000,0.0000,0.0319,-0.0035,-0.0667,-0.0771,29.33
1789028928091,0.0000,0.0000,0.0224,0.0270,-0.0362,-0.0161,29.33
1789028928091,0.0000,0.0000,-0.0178,-0.0646,-0.0362,-0.0161,29.32
1789028928091,0.0000,0.0000,0.0527,0.0880,0.1165,0.1060,29.33
1789028928091,0.0000,0.0000,0.0778,0.1491,0.1470,0.1365,29.33
1789028928091,0.0000,0.0000,0.0411,0.1796,0.2080,0.1365,29.33
1789028928091,0.0000,0.0000,0.0316,0.3322,0.1775,0.2892,29.32
1789028928091,0.0000,0.0000,0.0735,0.1796,0.2386,0.0144,29.32
1789028928091,0.0000,0.0000,0.0840,-0.1867,0.0554,-0.1077,29.33
1789028928182,0.0000,0.0000,0.0738,-0.0035,-0.1277,-0.0466,29.33
1789028928182,0.0000,0.0000,0.0846,-0.0341,-0.1277,-0.0466,29.33
1789028928182,0.0000,0.0000,0.0407,-0.1256,-0.1888,-0.0466,29.33
1789028928182,0.0000,0.0000,0.0517,-0.0341,-0.0972,-0.0466,29.33
1789028928182,0.0000,0.0000,0.0208,-0.0341,-0.1277,-0.0466,29.33
1789028928182,0.0000,0.0000,0.0116,-0.0951,-0.1277,0.0144,29.33
1789028928182,0.0000,0.0000,0.0207,0.0880,-0.0362,0.0450,29.33
1789028928182,0.0000,0.0000,0.0038,-0.0035,0.0249,0.0755,29.33
1789028928182,0.0000,0.0000,0.0243,0.1796,0.0859,0.2586,29.33
1789028928281,0.0000,0.0000,0.0418,0.1796,0.1165,0.1365,29.33
1789028928281,0.0000,0.0000,0.0736,0.3628,0.2691,0.3502,29.32
1789028928281,0.0000,0.0000,0.1038,0.2712,0.2080,0.2586,29.33
1789028928281,0.0000,0.0000,0.0798,0.2101,0.2386,0.1671,29.33
1789028928281,0.0000,0.0000,0.0601,-0.0035,0.2080,0.0450,29.32
1789028928281,0.0000,0.0000,0.0582,-0.0341,0.0554,-0.1687,29.32
1789028928287,0.0000,0.0000,0.1020,-0.0646,-0.0362,-0.0771,29.33
1789028928287,0.0000,0.0000,0.1162,-0.0951,-0.0362,-0.0466,29.33
1789028928287,0.0000,0.0000,0.0515,-0.0951,-0.1888,-0.0771,29.33
1789028928287,0.0000,0.0000,0.1087,0.2407,0.2080,0.1671,29.33
1789028928374,0.0000,0.0000,0.1177,0.0880,0.2996,0.0144,29.33
1789028928374,0.0000,0.0000,0.0915,-0.0035,0.0554,0.0755,29.33
1789028928374,0.0000,0.0000,0.0810,-0.1562,-0.0362,-0.1077,29.33
1789028928374,0.0000,0.0000,0.0576,-0.0341,-0.1583,0.0144,29.33
1789028928374,0.0000,0.0000,0.0594,-0.1562,-0.0972,-0.1077,29.33
1789028928374,0.0000,0.0000,0.0349,-0.1562,-0.1277,-0.0161,29.32
1789028928469,0.0000,0.0000,0.0130,-0.0646,-0.2193,0.0144,29.33
1789028928469,0.0000,0.0000,0.0355,-0.0341,-0.0972,0.0144,29.33
1789028928469,0.0000,0.0000,0.0569,-0.0035,-0.0362,-0.0771,29.33
1789028928469,0.0000,0.0000,0.0114,-0.0035,-0.0362,0.0755,29.33
1789028928469,0.0000,0.0000,0.0066,0.1491,-0.0056,0.0450,29.32
1789028928469,0.0000,0.0000,0.0095,0.1491,0.0859,0.1976,29.32
1789028928469,0.0000,0.0000,0.0466,0.3017,0.1775,0.1976,29.33
1789028928471,0.0000,0.0000,0.0793,0.3017,0.2691,0.1671,29.34
1789028928471,0.0000,0.0000,0.0968,0.2407,0.2996,0.2281,29.33
1789028928471,0.0000,0.0000,0.0798,0.0270,0.0249,-0.0466,29.33
1789028928471,0.0000,0.0000,0.0910,-0.0646,0.0554,-0.1382,29.33
1789028928471,0.0000,0.0000,0.0863,-0.1867,0.0249,-0.1992,29.32
1789028928471,0.0000,0.0000,0.0708,-0.0646,-0.1277,-0.1382,29.33
1789028928564,0.0000,0.0000,0.0427,-0.1256,-0.2193,-0.1382,29.33
1789028928564,0.0000,0.0000,0.0319,-0.0646,-0.0667,-0.1077,29.33
1789028928564,0.0000,0.0000,0.0256,-0.0951,-0.0362,-0.1077,29.33
1789028928564,0.0000,0.0000,0.0120,-0.0035,-0.0362,0.1060,29.32
1789028928564,0.0000,0.0000,0.0183,-0.0341,0.0859,0.0755,29.33
1789028928564,0.0000,0.0000,0.0345,0.0880,0.0859,0.1060,29.34
1789028928566,0.0000,0.0000,0.0130,0.1796,0.2080,0.0144,29.33
1789028928566,0.0000,0.0000,-0.0058,0.1796,0.2080,0.2281,29.32
1789028928566,0.0000,0.0000,0.0706,0.2712,0.2996,0.1671,29.32
1789028928655,0.0000,0.0000,0.0996,0.2407,0.2386,0.2892,29.32
1789028928655,0.0000,0.0000,0.1344,0.2407,0.0859,0.2281,29.33
1789028928655,0.0000,0.0000,0.1179,0.0575,-0.0362,0.0144,29.33
1789028928655,0.0000,0.0000,0.0927,-0.0035,-0.1277,-0.1077,29.33
1789028928655,0.0000,0.0000,0.0941,-0.1562,-0.1583,-0.0466,29.33
1789028928655,0.0000,0.0000,0.0629,-0.0951,-0.2193,-0.0466,29.33
1789028928655,0.0000,0.0000,0.0699,-0.0341,-0.0972,-0.0466,29.33
1789028928655,0.0000,0.0000,0.0297,-0.0646,-0.2193,-0.1382,29.33
1789028928751,0.0000,0.0000,0.0479,-0.0951,-0.0667,-0.0771,29.33
1789028928751,0.0000,0.0000,-0.0037,-0.0035,-0.0362,-0.0771,29.33
1789028928751,0.0000,0.0000,0.0220,0.1186,0.1165,0.0450,29.32
1789028928751,0.0000,0.0000,0.0573,0.2101,0.2691,0.1671,29.33
1789028928751,0.0000,0.0000,0.0775,0.1796,0.3301,0.1976,29.34
1789028928751,0.0000,0.0000,0.0807,0.3017,0.2386,0.1365,29.33
1789028928751,0.0000,0.0000,0.0803,0.3322,0.0859,0.1976,29.32
1789028928841,0.0000,0.0000,0.0747,0.1491,0.0249,0.0755,29.32
1789028928841,0.0000,0.0000,0.0901,0.0575,-0.1277,0.0755,29.33
1789028928841,0.0000,0.0000,0.1163,-0.0035,-0.0056,0.0144,29.34
1789028928841,0.0000,0.0000,0.0635,-0.1562,-0.1888,-0.1077,29.33
1789028928841,0.0000,0.0000,0.0465,-0.1867,-0.1888,-0.0466,29.33
1789028928841,0.0000,0.0000,0.0187,-0.1867,-0.1583,-0.1077,29.33
1789028928841,0.0000,0.0000,0.0158,-0.1256,-0.1277,-0.1077,29.33
1789028928843,0.0000,0.0000,0.0231,0.0270,-0.0972,-0.1382,29.32
1789028928843,0.0000,0.0000,0.0522,-0.0646,-0.0056,0.0144,29.33
1789028928843,0.0000,0.0000,-0.0067,0.0270,0.0554,0.0755,29.33
1789028928843,0.0000,0.0000,0.0260,0.1186,0.1470,0.1060,29.32
1789028928843,0.0000,0.0000,0.0438,0.2101,0.2080,0.1976,29.33
1789028928843,0.0000,0.0000,0.0223,-0.0951,-0.1583,-0.0161,29.33
1789028928848,0.0000,0.0000,0.1534,0.0575,0.2080,-0.0161,29.33
1789028928858,0.0000,0.0000,0.0129,0.1491,-0.0972,-0.1382,29.33
1789028928950,0.0000,0.0000,0.0043,0.0880,-0.0056,0.1671,29.32
1789028928950,0.0000,0.0000,0.0000,0.1186,0.0249,0.1976,29.32
1789028928950,0.0000,0.0000,0.0232,0.2407,0.0859,0.1976,29.33
1789028928950,0.0000,0.0000,0.1146,0.3017,0.3607,0.1976,29.34
1789028928950,0.0000,0.0000,0.0053,-0.0646,-0.1583,-0.0466,29.33
1789028928950,0.0000,0.0000,0.0017,0.0270,-0.1583,-0.0771,29.33
1789028928950,0.0000,0.0000,0.0212,0.0270,-0.0667,0.0755,29.33
1789028928950,0.0000,0.0000,0.0090,0.0575,-0.0056,0.1060,29.33
1789028928950,0.0000,0.0000,0.0263,0.2101,0.0249,0.3197,29.33
1789028929036,0.0000,0.0000,0.0364,0.2712,0.1165,0.2892,29.33
1789028929036,0.0000,0.0000,0.0912,0.3933,0.3912,0.2281,29.33
1789028929036,0.0000,0.0000,0.0678,0.2407,0.2386,0.2281,29.33
1789028929036,0.0000,0.0000,0.0895,-0.0341,0.1165,0.0144,29.33
1789028929037,0.0000,0.0000,0.1040,-0.0035,-0.0362,-0.1077,29.32
1789028929037,0.0000,0.0000,0.0467,0.2407,0.1165,0.1976,29.34
1789028929038,0.0000,0.0000,0.0076,0.1491,0.0249,0.1365,29.33
1789028929038,0.0000,0.0000,0.0422,0.3017,0.2386,0.1365,29.32
1789028929043,0.0000,0.0000,0.0847,0.2101,0.2996,0.1365,29.32
1789028929048,0.0000,0.0000,0.0934,0.1186,0.1775,-0.0466,29.32
1789028929136,0.0000,0.0000,0.1177,-0.0035,0.0249,0.0450,29.33
1789028929136,0.0000,0.0000,0.1022,-0.0341,-0.0972,-0.1077,29.34
1789028929136,0.0000,0.0000,0.0867,-0.0951,-0.0972,-0.0161,29.33
1789028929136,0.0000,0.0000,0.0387,-0.1562,-0.0667,-0.0466,29.33
1789028929136,0.0000,0.0000,0.0725,-0.0341,-0.0362,-0.1077,29.33
1789028929136,0.0000,0.0000,0.0323,-0.0035,-0.0972,-0.0466,29.33
1789028929136,0.0000,0.0000,-0.0081,0.0880,-0.0972,0.0755,29.33
1789028929136,0.0000,0.0000,-0.0141,0.0575,-0.0667,0.1060,29.33
1789028929139,0.0000,0.0000,0.0200,0.2101,0.0249,0.0755,29.32
1789028929148,0.0000,0.0000,0.0186,0.1186,0.1775,0.1976,29.33
1789028929234,0.0000,0.0000,0.0471,0.2101,0.1165,0.1976,29.33
1789028929234,0.0000,0.0000,0.0949,0.3322,0.2691,0.3807,29.33
1789028929234,0.0000,0.0000,0.0935,0.1796,0.2996,0.1671,29.33
1789028929234,0.0000,0.0000,0.0002,0.0270,-0.0972,0.0144,29.32
1789028929234,0.0000,0.0000,-0.0307,-0.0035,-0.0667,0.0450,29.32
1789028929234,0.0000,0.0000,0.0035,0.1186,-0.0362,0.0144,29.33
1789028929236,0.0000,0.0000,0.0594,0.1491,0.1775,0.1365,29.34
1789028929236,0.0000,0.0000,0.0496,-0.0646,-0.1277,-0.0161,29.33
1789028929240,0.0000,0.0000,0.0376,-0.0341,-0.1277,-0.0466,29.33
1789028929248,0.0000,0.0000,0.0127,-0.0341,-0.1277,-0.1077,29.33
1789028929337,0.0000,0.0000,0.0116,-0.1256,-0.1277,-0.0771,29.33
1789028929337,0.0000,0.0000,0.0107,-0.0646,-0.0362,-0.0466,29.33
1789028929337,0.0000,0.0000,0.0027,-0.0035,-0.0667,-0.1077,29.33
1789028929337,0.0000,0.0000,-0.0000,0.0270,0.0859,0.1060,29.33
1789028929337,0.0000,0.0000,0.0104,0.0575,0.1165,0.1060,29.33
1789028929337,0.0000,0.0000,0.0550,0.1796,0.2386,0.1976,29.32
1789028929337,0.0000,0.0000,0.0769,0.3017,0.2080,0.2892,29.33
1789028929337,0.0000,0.0000,0.1242,0.3322,0.2080,0.2586,29.33
1789028929338,0.0000,0.0000,0.1132,0.2712,0.0249,0.1671,29.33
1789028929348,0.0000,0.0000,0.0408,-0.1256,-0.2498,-0.0161,29.33
1789028929435,0.0000,0.0000,0.0440,-0.1256,-0.0362,-0.1992,29.31
1789028929435,0.0000,0.0000,0.0601,-0.0646,-0.0667,-0.1382,29.32
1789028929435,0.0000,0.0000,0.0547,-0.1562,-0.1888,-0.1382,29.34
1789028929435,0.0000,0.0000,0.0272,-0.1256,-0.1888,-0.0771,29.33
1789028929435,0.0000,0.0000,-0.0038,-0.1256,-0.1277,-0.0771,29.33
1789028929435,0.0000,0.0000,-0.0044,-0.1256,-0.1583,-0.0161,29.33
1789028929435,0.0000,0.0000,-0.0015,-0.0951,-0.0362,0.1365,29.33
1789028929435,0.0000,0.0000,0.0257,0.0270,0.0859,0.0450,29.33
1789028929439,0.0000,0.0000,0.0446,0.0880,0.2080,0.1060,29.33
1789028929448,0.0000,0.0000,0.1236,-0.1867,-0.0972,-0.1077,29.33
1789028929534,0.0000,0.0000,0.0690,-0.1256,-0.0972,-0.1077,29.33
1789028929534,0.0000,0.0000,0.0687,-0.1256,-0.1888,-0.0466,29.33
1789028929534,0.0000,0.0000,0.0408,-0.0646,-0.1277,-0.1077,29.32
1789028929534,0.0000,0.0000,0.0939,0.2712,0.3301,0.2586,29.33
1789028929534,0.0000,0.0000,0.0920,0.3017,0.2080,0.2892,29.33
1789028929534,0.0000,0.0000,0.0849,0.3017,0.1165,0.1365,29.33
1789028929534,0.0000,0.0000,0.0672,0.2712,-0.0362,0.1976,29.32
1789028929534,0.0000,0.0000,-0.0015,-0.0341,-0.0362,-0.0161,29.32
1789028929658,0.0000,11.2225,1.8225,-3.3918,-0.0972,3.4027,29.32
1789028929757,0.0000,11.3288,2.9349,-5.2844,-0.0972,5.2037,29.31
1789028929757,0.0000,11.4354,3.2105,-0.5225,-1.4403,2.8533,29.31
1789028929757,0.0000,11.5424,3.2165,0.0270,-4.9812,5.7531,29.31
1789028929757,44.3027,7.2044,0.1774,0.3017,-0.5856,-0.0771,29.35
1789028929757,44.1014,7.3103,2.3776,1.0343,-1.3793,-0.0161,29.34
1789028929757,44.1014,7.3968,2.0698,2.2553,-0.7688,-1.6034,29.33
1789028929757,42.8627,7.6079,0.1364,-0.1562,-0.0667,-0.0466,29.33
1789028929757,42.8627,7.6960,2.9230,0.0880,2.7416,-2.7023,29.33
1789028929757,41.5727,7.9140,0.9508,-0.7361,0.7880,-0.2298,29.33
1789028929757,41.5727,8.0037,3.5639,-2.5982,4.0542,-0.5350,29.33
1789028929848,40.7081,8.1812,0.7089,-0.7972,0.0554,1.2965,29.33
1789028929848,40.7081,8.2719,3.9247,-3.8497,-0.0056,3.9522,29.33
1789028929848,39.9544,8.4395,1.5381,-0.6751,-1.3487,1.9680,29.33
1789028929848,39.2727,8.6004,1.5638,1.1259,-0.8603,0.1060,29.33
1789028929848,39.2727,8.6937,2.4012,2.7437,-2.4476,-0.0466,29.33
