Timestamp,Angle (rad),Velocity (RPM),Duty Target (%),Duty U (%),Duty V (%),Duty W (%),Mode
10:56:25.852,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.852,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.865,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.881,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.881,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.910,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.910,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.913,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.929,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.929,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.945,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.962,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.972,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.977,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.993,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:25.993,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.009,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.009,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.027,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.041,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.041,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.057,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.073,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.073,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.091,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.091,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.106,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.122,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.122,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.138,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.155,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.155,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.170,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.170,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.186,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.203,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.204,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.219,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.219,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.235,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.251,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.251,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.269,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.284,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.284,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.300,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.300,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.316,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.333,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.344,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.348,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.349,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.365,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.381,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.381,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.405,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.405,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.413,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.429,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.429,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.445,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.468,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.468,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.469,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.492,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.492,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.508,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.508,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.520,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.534,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.551,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.551,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.569,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.569,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.587,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.603,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.603,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.619,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.619,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.636,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.653,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.663,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.667,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
10:56:26.684,1.4189341068267822,444.21405029296875,28.0,0.0,0.0,0.0,0
