Timestamp,Angle (rad),Velocity (RPM),Duty Target (%),Duty U (%),Duty V (%),Duty W (%),Mode
09:32:15.362,2.9916610717773438,198.72512817382812,0.0,0.18386678397655487,0.054637592285871506,0.039795130491256714,0
09:32:15.362,2.9916610717773438,198.72512817382812,0.0,0.03124050982296467,-0.006412014830857515,0.009270328097045422,0
09:32:15.403,2.9916610717773438,198.72512817382812,0.0,-0.06033390015363693,-0.1285112202167511,-0.02125447429716587,0
09:32:15.403,2.9916610717773438,198.72512817382812,0.0,-0.06033390015363693,-0.06746162474155426,-0.08230634033679962,0
09:32:15.403,2.9916610717773438,198.72512817382812,0.0,0.061765313148498535,-0.06746162474155426,-0.08230634033679962,0
09:32:15.403,2.9916610717773438,198.72512817382812,0.0,0.09229237586259842,0.11568719893693924,0.039795130491256714,0
09:32:15.410,2.9916610717773438,198.72512817382812,0.0,-0.15190830826759338,0.054637592285871506,-0.08230634033679962,0
09:32:15.426,2.9916610717773438,198.72512817382812,0.0,-0.30453458428382874,-0.006412014830857515,-0.02125447429716587,0
09:32:15.444,2.9916610717773438,198.72512817382812,0.0,0.061765313148498535,0.054637592285871506,0.009270328097045422,0
09:32:15.477,2.9916610717773438,198.72512817382812,0.0,-0.029809094965457916,-0.006412014830857515,0.039795130491256714,0
09:32:15.478,2.9916610717773438,198.72512817382812,0.0,-0.029809094965457916,-0.1285112202167511,-0.02125447429716587,0
09:32:15.478,2.9916610717773438,198.72512817382812,0.0,-0.12138350307941437,-0.09798642247915268,-0.05177927762269974,0
09:32:15.478,2.9916610717773438,198.72512817382812,0.0,-0.12138350307941437,-0.09798642247915268,-0.14335595071315765,0
09:32:15.478,2.9916610717773438,198.72512817382812,0.0,-0.06033390015363693,0.02411278896033764,-0.11283113807439804,0
09:32:15.490,2.9916610717773438,198.72512817382812,0.0,-0.029809094965457916,0.08516239374876022,-0.05177927762269974,0
09:32:15.507,2.9916610717773438,198.72512817382812,0.0,0.09229237586259842,0.054637592285871506,0.039795130491256714,0
09:32:15.544,2.9916610717773438,198.72512817382812,0.0,-0.15190830826759338,0.02411278896033764,-0.02125447429716587,0
09:32:15.561,2.9916610717773438,198.72512817382812,0.0,0.15334197878837585,0.054637592285871506,0.039795130491256714,0
09:32:15.561,2.9916610717773438,198.72512817382812,0.0,-0.09085870534181595,-0.1285112202167511,-0.05177927762269974,0
09:32:15.561,2.9916610717773438,198.72512817382812,0.0,-0.12138350307941437,-0.006412014830857515,-0.08230634033679962,0
09:32:15.562,2.9916610717773438,198.72512817382812,0.0,-0.15190830826759338,0.02411278896033764,-0.08230634033679962,0
09:32:15.562,2.9916610717773438,198.72512817382812,0.0,-0.12138350307941437,0.054637592285871506,-0.02125447429716587,0
09:32:15.592,2.9916610717773438,198.72512817382812,0.0,-0.06033390015363693,-0.006412014830857515,-0.02125447429716587,0
09:32:15.592,2.9916610717773438,198.72512817382812,0.0,0.09229237586259842,-0.036936819553375244,0.039795130491256714,0
09:32:15.600,2.9916610717773438,198.72512817382812,0.0,0.0007157073123380542,-0.1285112202167511,-0.05177927762269974,0
09:32:15.600,2.9916610717773438,198.72512817382812,0.0,0.0007157073123380542,-0.1285112202167511,-0.05177927762269974,0
