Timestamp,Angle (rad),Velocity (RPM),Duty Target (%),Duty U (%),Duty V (%),Duty W (%),Mode
12:10:25.643,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.648,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.661,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.661,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.676,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.676,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.706,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.706,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.707,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.722,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.739,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.739,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.755,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.770,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.770,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.785,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.801,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.801,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.831,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.831,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.833,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.849,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.849,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.865,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.891,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
12:10:25.891,5.723374843597412,501.32257080078125,0.0,0.0,0.0,0.0,0
