Timestamp,Angle (rad),Velocity (RPM),Duty Target (%),Duty U (%),Duty V (%),Duty W (%),Mode
11:52:52.530,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.539,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.564,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.564,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.580,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.580,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.597,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.612,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.612,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.628,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.644,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.644,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.661,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.661,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.676,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.692,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.692,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.708,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.725,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.725,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.740,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.740,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.756,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.772,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.772,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.789,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.796,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.804,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.820,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.820,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
11:52:52.836,2.344170570373535,396.5736999511719,0.0,0.0,0.0,0.0,0
