Timestamp,Angle (rad),Velocity (RPM),Duty Target (%),Duty U (%),Duty V (%),Duty W (%),Mode
11:11:36.149,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.149,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.165,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.178,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.178,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.194,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.212,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.212,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.226,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.227,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.243,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.259,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.259,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.278,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.279,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.292,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.307,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.307,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.322,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.339,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.351,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.354,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.370,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.370,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.386,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.386,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.403,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.417,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.418,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.434,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.450,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.450,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.467,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.478,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.483,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.499,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.499,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.516,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.532,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.532,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.547,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.547,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.563,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.580,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.591,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.596,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.596,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.611,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.626,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.627,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.644,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.659,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.660,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.676,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.676,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.691,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.708,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.719,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.723,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.739,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.739,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.755,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.772,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.782,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.787,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.787,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.803,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.819,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.819,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.838,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.838,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.852,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.867,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.867,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.886,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.886,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.904,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.920,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.920,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.936,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.936,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.954,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.969,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.969,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:36.984,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.002,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.002,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.018,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.030,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.037,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.037,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.053,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.069,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.070,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.087,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.099,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.102,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.117,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.117,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.133,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.151,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.165,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.165,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.182,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.182,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.197,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.197,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.215,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.230,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.230,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.245,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.260,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.261,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.278,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.291,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.293,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.309,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.309,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.322,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.351,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.352,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.352,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.357,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.368,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.383,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.405,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.422,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.423,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.423,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.438,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.438,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.455,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
11:11:37.476,0.9178294539451599,286.13616943359375,20.0,0.0,0.0,0.0,0
